call_id,primary_call_reason
3471529892,IRROPS
6017523805,Mileage Plus
0319987884,Upgrade
5988035963,Seating
5614553471,Voluntary Change
4163094154,Voluntary Change
4920766524,Traveler Updates
1055840307,Voluntary Change
6746544994,Mileage Plus
6025761921,Products and Services
7829357794,Other Topics
4652686821,IRROPS
5193257402,Schedule Change
7590847349,Voluntary Change
6937112853,IRROPS
8622576637,Communications
3708200685,IRROPS
0009424361,Seating
4609896600,Traveler Updates
8421842001,Baggage
0042200009,Mileage Plus
6952695082,ETC
9657004707,Communications
1451550314,Unaccompanied Minor
2964290082,Voluntary Change
5267217297,Voluntary Change
1258919165,Mileage Plus
7231685725,Mileage Plus
4655200271,Upgrade
7568973558,Voluntary Change
5278381745,Upgrade
6694051539,Post-Flight
0222853462,IRROPS
4869367356,Seating
1118378042,Mileage Plus
2813754137,Digital Support
7174810532,Upgrade
0975088406,Upgrade
2045394998,Voluntary Change
0848981061,Upgrade
4602489423,Upgrade
5446671946,Communications
7629274889,Mileage Plus
6742587461,IRROPS
0215823647,Checkout  
8255965395,IRROPS
0341952030,Digital Support
1897844939,IRROPS
1484740219,IRROPS
4380163546,Checkout
7833366824,IRROPS
2824979475,Mileage Plus
3981728696,Seating
4893444968,Voluntary Change
2432041079,ETC
8785911653,IRROPS
3060885784,Products and Services
7525227285,Upgrade
9050183662,Post-Flight
4794752574,Post-Flight
9809216531,Mileage Plus
9504358553,Seating
4386755471,IRROPS
4746170147,IRROPS
5513431765,Voluntary Change
7179286589,Post-Flight
8184775723,IRROPS
3179594135,Voluntary Change
7889345508,IRROPS
4834477421,Voluntary Change
0876539788,IRROPS
0669198946,Disability
6407075875,Voluntary Change
9623941871,Communications
0990167406,IRROPS
4260634119,Post-Flight
0315742351,IRROPS
7213054952,Voluntary Change
6370280214,Booking
9722229339,Seating
3792255999,Checkout
4467913793,Baggage
2979280683,Digital Support
3397792352,Voluntary Change
3689759182,Voluntary Change
6157433088,Check-In
7311437913,Disability
6798986464,Voluntary Change
7421186301,Voluntary Cancel
0046672378,Upgrade
7241350637,Products and Services
2740814655,Baggage
9162265026,Mileage Plus
2066969202,Seating
4789303294,Products and Services
5439404744,Mileage Plus
0254563499,IRROPS
9036127597,IRROPS
6236285893,Voluntary Change
5634305404,Voluntary Change
0194503466,Post-Flight
6094211419,Voluntary Change
0852155061,Digital Support
7446173624,Booking
6935482671,Check-In
7281095247,Mileage Plus
7024361877,Voluntary Change
8837106114,Upgrade
7755422402,IRROPS
1416589388,Seating
9687634522,Check-In
3927578981,Upgrade
0989761455,Baggage
5808553846,Voluntary Change
9048695592,IRROPS
5348202439,Upgrade
2054733367,Traveler Updates
6689114924,IRROPS
9985685706,Seating
5858135218,Mileage Plus
5308941195,Voluntary Change
2491503520,IRROPS
0654765590,Voluntary Change
6283295199,IRROPS
8715273392,Schedule Change
5734585489,IRROPS
9933112637,Mileage Plus
1631982590,Voluntary Change
2288389801,Voluntary Change
2104686527,Booking
8830414300,Communications
8830747456,IRROPS
2561357864,Mileage Plus
4272336966,IRROPS
2464140853,Voluntary Change
7337444142,Voluntary Change
1802117916,IRROPS
9719419512,Voluntary Cancel
5706630475,Post-Flight
2114943325,Communications
0046649069,Traveler Updates
5855379546,Post-Flight
6128984350,Seating
7615638745,IRROPS
6412825235,Post-Flight
6426285990,Checkout  
8107540065,Check-In
9287227457,Seating
4359662187,IRROPS
0911371129,Seating
0209205464,Seating
7222618900,Seating
4036192241,Voluntary Change
8759879025,IRROPS
9053631255,IRROPS
6643922245,IRROPS
4400244542,Mileage Plus
1025660287,IRROPS
3793289366,Communications
4331178601,Voluntary Cancel
6853635126,Mileage Plus
8246030610,Voluntary Change
1402150165,Mileage Plus
2839144595,Voluntary Change
5081865371,Mileage Plus
6157384244,IRROPS
7978523502,Mileage Plus
0421361778,Baggage
7140525273,Products and Services
6455908130,IRROPS
2702141467,Voluntary Change
9030296568,Voluntary Change
1465091865,Baggage
6329449908,Check-In
1313875500,Communications
6042643564,Check-In
9782013442,Voluntary Change
6920660105,IRROPS
5234518772,Voluntary Change
2159975513,Checkout
2404397331,IRROPS
0422679582,Voluntary Cancel
1725756525,Seating
3481274008,Voluntary Cancel
7336198817,Voluntary Change
9282571692,Communications
1630627057,Voluntary Change
4835677379,Seating
0859531386,IRROPS
0340616301,IRROPS
0922244411,IRROPS
5839101117,Upgrade
4532243335,Traveler Updates
5505542839,Booking
3508205792,Voluntary Change
2898089441,Communications  
5084832929,Booking
4487141881,Digital Support
9653435321,Voluntary Change
8036135699,Checkout
1738498787,Seating
8023794443,Disability
1033047351,IRROPS
7368676958,Seating
3272165801,Products and Services
8072979521,Seating
6237226480,Voluntary Change
0782995740,Post-Flight
0961399875,Voluntary Change
3883443828,Post-Flight
2364267792,Booking  
4183900143,ETC
0037194400,Voluntary Change
1605816293,Traveler Updates
3481984401,Seating
3892429047,IRROPS
7811502318,Voluntary Change
6912313616,Seating
2588107051,Seating
0039192997,Checkout
7095049046,Post-Flight
9854002339,Seating
8863292176,IRROPS
0937639905,Seating
2141318573,IRROPS
6858165623,Voluntary Change
1641244077,IRROPS
2206761498,Upgrade
5685744978,Booking
0794353112,Seating
3488378671,Voluntary Change
5385258078,Booking
3197100584,Schedule Change
8441542337,Voluntary Change
4248889668,Products and Services
5431973999,IRROPS
9501320375,Baggage
9922986438,Communications
5429968061,IRROPS
9158015071,IRROPS
6828369971,Voluntary Change
9560275008,ETC
6349711916,Checkout
4885203456,Voluntary Change
9547498606,IRROPS
1764332092,Baggage
7721745445,Voluntary Change
4207377600,Post-Flight
4914473549,IRROPS
4505512242,IRROPS
1330807437,Seating
0493332350,Post-Flight
8456393520,IRROPS
7868449375,Check-In
2895611571,Communications
0546016699,Communications
8211240963,Seating
4093625783,IRROPS
3803638460,Communications
3366255116,IRROPS
7739488410,Booking
4225614044,Voluntary Change
6561239355,Voluntary Change
6789146406,Other Topics
0670801558,Mileage Plus  
9611959795,IRROPS
9539697106,IRROPS
3052667715,Checkout
3507234399,Voluntary Cancel
7284086476,Seating
0594128959,Baggage
3075071669,IRROPS
5422305109,Seating
5297449973,Post-Flight
8493246974,Check-In
2617387348,Voluntary Cancel
6091604030,Seating
0127899590,Mileage Plus
0816439726,Seating
3214740052,Baggage
0988453951,IRROPS
3840975481,Mileage Plus
1562314050,IRROPS
4052270966,Voluntary Cancel
4428226432,IRROPS
5151168853,Baggage
3723934327,Post-Flight
8383743247,Baggage
1622271366,Upgrade
0246080641,IRROPS
5228013952,IRROPS
3403648099,Traveler Updates
6655963970,Voluntary Change
8265751279,Traveler Updates
8767484302,IRROPS
6797804807,Mileage Plus
2587749802,Mileage Plus
5171740803,Mileage Plus
6462047504,Seating
1264512804,Post-Flight
8397725956,IRROPS
3283113047,Upgrade
0041776476,IRROPS
8270022582,Baggage
5930593644,Mileage Plus
8630489873,Post-Flight
2928207630,Traveler Updates
7201679058,Voluntary Cancel
8049275911,Products and Services
1264756761,Products and Services
5003889499,Mileage Plus
0269510726,Products and Services
0564826780,Voluntary Change
5592436953,Voluntary Change
1906315878,Communications
8352959118,Seating
6780429889,IRROPS
1660827088,Mileage Plus
6826858257,Check-In
3565831905,Digital Support
6041644200,Voluntary Change
6692745740,Voluntary Change
5015366427,Voluntary Change
3468908873,Checkout
7330694887,Communications
4138578618,Baggage
1773137413,Upgrade  
4818335426,IRROPS
2786593393,Mileage Plus  
7204637327,Seating
6765744851,IRROPS
0445065870,Schedule Change
8338750185,Mileage Plus
1488930219,Mileage Plus
4872623654,Checkout
3008014017,Communications
3155895437,Booking
9999806100,IRROPS
8154112426,IRROPS
5907166002,Products and Services
7709158796,IRROPS
6816852431,IRROPS
4041078818,IRROPS
3188981943,Seating
3941259510,Mileage Plus
8989986745,Mileage Plus
6793543714,Voluntary Cancel
6177185145,Mileage Plus
1743336238,Seating
4632390054,Seating
1571413479,Post-Flight
0560697496,Voluntary Change
3270338471,Seating
2748605390,Products and Services
8830978504,IRROPS
7182116307,Post-Flight
0670618419,IRROPS
1458798958,Mileage Plus
4311756741,Products and Services
5769820538,Communications
0610598705,Voluntary Change
3806597762,Mileage Plus
5091292225,Voluntary Change
7740239550,Mileage Plus
0502552145,Communications
8480230390,IRROPS
1143901745,Voluntary Change
3174379416,Digital Support  
0462185346,Seating
6257470721,Voluntary Change
8646193848,Mileage Plus
9452998649,Voluntary Change
3757084247,IRROPS
4397810892,ETC
1796162436,Mileage Plus
3306656181,Products and Services
0843274315,Mileage Plus
1307426156,IRROPS
8476694481,IRROPS
2739434231,Mileage Plus
7521921300,Baggage
2302221942,Voluntary Change
0413378897,Communications
9784296005,Voluntary Change
4956767533,IRROPS
7930974578,IRROPS
2145976344,Seating
8161958396,IRROPS
9224652470,Products and Services
7329278073,Post-Flight
6974785767,Products and Services
4972390793,Other Topics
5297000146,IRROPS
5430502256,Mileage Plus
1359796234,Communications
0565916731,Baggage
2484466523,IRROPS
7055720611,Baggage
1489878811,IRROPS
0734486193,Booking
1557979773,Seating
1007662809,IRROPS
5513437710,Voluntary Change
2235727269,IRROPS
8933621281,Mileage Plus
6146483720,Voluntary Change
7173777190,Products and Services
2400325754,ETC
5518087082,Upgrade
7546526006,Communications
3942013444,ETC
4726501767,Voluntary Change
7717805643,Voluntary Change
2990120867,IRROPS
9681869291,Schedule Change
2364047837,IRROPS
9377765746,IRROPS
8676906762,Voluntary Change
4574733432,IRROPS
9643130846,Voluntary Change
1639464927,Seating
1271225717,Mileage Plus
3206019499,Check-In
7124159231,Post-Flight
6135086599,Mileage Plus
3675913446,Checkout
6776915377,Voluntary Change
5630757477,Voluntary Change
7388268285,Baggage
2218081487,ETC
4233513433,Post-Flight
5356965691,Checkout
0045177760,Checkout
0583506482,Seating  
9532020076,Voluntary Change
2275083432,Communications
5301105742,Booking
8778717166,Communications
9038915338,Upgrade
6411925090,Voluntary Change
3217486884,Voluntary Change
6195528343,Checkout
4107241619,Communications
0919207253,IRROPS
0882942561,Seating
6636949680,Schedule Change
4213185453,Other Topics
9843868025,IRROPS
4693413867,Schedule Change
4040063294,Voluntary Change
5767057128,Other Topics
5533564670,Mileage Plus
2111890898,Booking
9606100744,IRROPS
5823162791,Upgrade
9806976627,Voluntary Change
2400665090,Seating
3122148110,Voluntary Change
4424585455,Other Topics
4858018866,Check-In
4223639800,Post-Flight
3939505875,Voluntary Change
8473800375,IRROPS
1603502424,IRROPS
8051755452,Voluntary Change
0274894371,Voluntary Change
1363366923,Mileage Plus
7536352157,Voluntary Change
2736150808,IRROPS
5304261586,Seating
3177504987,Communications
6285741514,IRROPS
7804099396,Other Topics
6627550682,Voluntary Change
4168141519,Seating
0376417151,Checkout
4196212319,Communications
7534294262,Seating
5648909628,Seating
9187537166,Upgrade
4675182540,Booking
9158801971,Voluntary Change
3454015843,Mileage Plus
3787199325,Seating
2609372711,Seating
9230405860,Booking
3033319824,Products and Services
2405808865,Voluntary Cancel
5131188653,Voluntary Change
0351840503,IRROPS
9030497028,Traveler Updates
5072485763,Booking
8771528624,Voluntary Change
5192483678,Products and Services
8539697386,IRROPS  
8806465040,Seating
4852836052,Baggage
9297124036,Products and Services
9023125841,Baggage
8709338711,Voluntary Change
4792085675,Voluntary Change
8179371230,Products and Services
6707246361,IRROPS
0005830452,ETC
3128025021,Upgrade
8884555609,Voluntary Change
2316011503,IRROPS
0124704814,Products and Services
7472019401,Post-Flight
8941153031,Baggage
9294675943,Communications
3701823363,IRROPS
1454665251,Voluntary Change
1520984932,IRROPS
2792097910,Voluntary Change
6491373424,IRROPS
7604295573,Post-Flight
6817786985,Communications
7265836835,IRROPS
7022079619,Mileage Plus
9623822725,Voluntary Change
2183356433,Products and Services
6210326600,Mileage Plus
4883714712,Upgrade
2305089878,Voluntary Change
3477594996,IRROPS
1794098875,IRROPS
3515559243,Voluntary Change
6340098332,Voluntary Change
1980127892,Voluntary Cancel
9423732958,Voluntary Change
9812459455,Check-In
0505094445,Digital Support
7234689455,IRROPS
6281319064,Upgrade
2397836590,Voluntary Cancel
8991710369,IRROPS
2179032220,Other Topics
0709988993,IRROPS
2976887352,Seating
8570674462,Voluntary Change
5500047937,Checkout  
7578680710,Communications
3477899817,Baggage
5453638435,IRROPS
2909129836,IRROPS
9887401345,Communications
0128411919,IRROPS
5339496525,Products and Services
0760735265,Baggage
0467847050,IRROPS
9944768850,Upgrade
7536852314,Mileage Plus
2991321424,IRROPS
6740173638,Seating
5327366887,Voluntary Change
5977163025,Booking
3675117984,Voluntary Change
0472505796,Mileage Plus
2895951605,Baggage
3162429113,Voluntary Change
0739272003,Upgrade
7400616423,Voluntary Change
6250268092,Products and Services
4512708520,Booking
6382521509,Products and Services
7380779158,IRROPS
3524264589,Voluntary Change
6054324941,Voluntary Change
2980414120,IRROPS
6276711108,Voluntary Change
0133774223,Voluntary Change
3715705389,Checkout
5085026697,Mileage Plus
5753045992,Seating
8953037527,Products and Services
0053947862,Seating
9608586574,Mileage Plus
1235998359,Booking
2716104148,Seating
4510785920,Seating  
3282333479,Post-Flight
8495551392,Upgrade
7897156558,Communications
7242534977,Voluntary Change
9182648814,Voluntary Change
6924229691,IRROPS
8826192651,Seating
1636598131,Voluntary Change
8232332824,Upgrade
9686323204,Schedule Change
5217318738,Other Topics
2483339391,Products and Services
7742119850,Seating
4041410707,IRROPS
9223204747,Communications
8402544643,Communications
2137997788,IRROPS
2110102042,Booking
8867383018,Products and Services
2001737095,Post-Flight
6247389953,Mileage Plus
4401787258,Communications
9433663553,Mileage Plus
9542378250,Voluntary Change
5659657656,Digital Support
1217059833,Post-Flight
6309439993,Other Topics
9195654283,Voluntary Cancel
9335008639,Communications
8305408240,IRROPS
0267241020,IRROPS
8901832309,Upgrade
1273283837,Post-Flight
7307947180,IRROPS
9054113322,Seating
5540585725,Seating
4067440369,Voluntary Change
9053398170,Communications
9499263659,Voluntary Change
1818522360,IRROPS
3188859873,Voluntary Change
3204747899,Traveler Updates
3935816302,IRROPS
6209450708,Seating
1228664087,IRROPS
5131412884,Booking
8976157445,Voluntary Change
4185183840,Seating
7749531169,Products and Services
7101770382,Seating
9855282687,Voluntary Change
0430568246,Voluntary Cancel
7754138343,Booking
6200278847,IRROPS
3192772498,IRROPS
1192218614,IRROPS
6407664905,Traveler Updates
1404140193,Products and Services
1637202883,Seating
8546788282,Seating
2394815063,Post-Flight
9118695419,Voluntary Change
2519199973,Upgrade
8231774361,Communications
6715607707,Post-Flight
3275223753,Products and Services
8684952732,Communications
3370998654,Traveler Updates
2840123698,Seating
2860853965,Baggage
9539680107,Products and Services
9748728513,IRROPS
3997860805,Voluntary Change
7863751532,Products and Services
3879916180,Communications
5853901445,Mileage Plus
9708380063,Seating
7438058147,Seating
2515936837,Voluntary Change
6683200217,Digital Support
3847301471,IRROPS
7740983546,Upgrade
4900306478,Post-Flight
3383602073,Products and Services
2516563638,IRROPS
0793114043,IRROPS
9891967380,Voluntary Change
1472484017,Communications
8898571985,Products and Services
1997844305,Seating
5294610754,Communications
1147244982,Seating
2482092682,Voluntary Change
7765669536,Upgrade
9820855815,Booking
0769630353,IRROPS
8371385223,Products and Services
5308323643,IRROPS
4428960721,Voluntary Change
2527056479,Checkout
8136224879,Booking  
6083251510,IRROPS
7106854753,ETC
0029948393,Products and Services
8493794985,IRROPS
6061755733,Voluntary Change
2107754148,Seating
5266348508,Products and Services
1991649811,Mileage Plus
1219658557,Baggage
4065432902,Post-Flight
5525350126,Mileage Plus
1829895982,IRROPS
8364534010,Mileage Plus
4482083796,Voluntary Change
6757597768,Post-Flight
5177454917,Communications
2129274909,Baggage
6394125072,Voluntary Change
4285130788,IRROPS
6222944664,Voluntary Change
5723552504,Seating
2645340609,Voluntary Change
6425293894,IRROPS
5278618859,IRROPS
8330968828,Baggage
2465698601,Unaccompanied Minor
5945214532,Schedule Change
2832055981,Communications
7654863440,Mileage Plus
0965404899,Voluntary Change
2880920012,Products and Services
2371368419,Seating
0170331961,IRROPS
3671307585,Upgrade
9292776867,Products and Services
5961119585,IRROPS
6306862500,Mileage Plus
8921007272,Voluntary Change
5883786835,IRROPS
7404653418,IRROPS
1411911486,Voluntary Change
2576728175,Voluntary Change
4776263799,Mileage Plus
6221817575,ETC
5179341033,Communications
6411111141,Check-In
2304329101,Post-Flight
0611819549,IRROPS
2274908163,Mileage Plus
5069871519,Seating
3332163414,Seating
3381644369,Post-Flight
3095512281,Communications
2955466804,Communications
9782636039,Post-Flight
9268684752,Voluntary Change
2978922186,Check-In
3848776130,Voluntary Cancel
7951128962,Post-Flight
4965650989,Voluntary Change
6248649000,Voluntary Change
4154810729,Checkout
2201254219,IRROPS
5214308732,Booking
3644541151,Upgrade
3881832585,Check-In
4583117554,Booking
6950545388,Voluntary Change
8961451248,Voluntary Change
3795874778,Mileage Plus
1881581814,Checkout
6547341291,Check-In
0135248594,Upgrade
1915953970,Upgrade
1849230215,Booking
6339013038,IRROPS
6110702097,Schedule Change
0247435116,Checkout
3340089159,Upgrade
5754725509,Traveler Updates
6179980952,Booking
0252418178,Upgrade
0025345303,Seating
3999972082,Mileage Plus
5168133122,Voluntary Change
4271348753,Post-Flight
8498229559,IRROPS
1706327036,Other Topics
5545006034,Post-Flight
5199073344,Booking
1982220145,Mileage Plus
6999726973,IRROPS
5104135169,Seating
4527364622,Voluntary Change
4621852874,Products and Services
6380325003,Seating
6237668597,Seating
9156733469,Products and Services
2969977899,Voluntary Change
9735365553,Checkout
9125812564,Seating
5245374526,IRROPS
7255824159,Mileage Plus
3687606430,Communications
9271525723,Voluntary Change
1690458958,Mileage Plus
3910267255,IRROPS
0311319758,Mileage Plus
1461639236,IRROPS
7561315531,IRROPS
3429366073,IRROPS
0076598588,Voluntary Change
0853087511,Digital Support
8331361640,Communications
6865789796,Mileage Plus
0147271649,Seating
7822418944,Checkout
0732584193,Voluntary Cancel
4142975142,Voluntary Cancel
6429082947,IRROPS
7388273701,Seating
3075502401,Voluntary Change
0089960643,Communications
2721569585,ETC
6268341292,Seating
7651058268,IRROPS
8623385668,Voluntary Change
3306268849,Digital Support
2766672911,Seating
3973543319,Upgrade
5386392684,Booking
8279315192,Seating
8889152870,IRROPS
7202553713,IRROPS
1900595681,Communications
3692902166,Post-Flight
6076975777,Voluntary Change
4928285788,Checkout
1279843344,IRROPS
2704010011,IRROPS
7731060361,Baggage
0383514141,Baggage
6910980651,IRROPS
5850690281,Voluntary Cancel
3753199548,Disability
7570623915,Mileage Plus
2963052211,Mileage Plus
0256214537,Voluntary Change
2474765226,Communications
6177202268,Disability
4508120765,Upgrade
6682171936,Products and Services
7808443152,IRROPS
0006738115,ETC
0238130341,IRROPS
8515848093,Seating
6841560429,Check-In
2357275475,Seating
2338489629,IRROPS
8516620125,Mileage Plus
7713636003,Baggage
2566704256,IRROPS
6864905771,Communications
7907200448,Communications
4638918774,IRROPS
7655620914,Voluntary Change
4076923927,Disability
0713193956,IRROPS
2826772134,Post-Flight
1634092269,Baggage
3617592369,Mileage Plus
6941158570,Post-Flight
4744701578,IRROPS
9558478194,Post-Flight
3399185893,Seating
4003584713,Post-Flight
4385708491,Checkout
2214326617,Baggage
6674620851,Booking
9751962676,Mileage Plus
2904333784,Post-Flight
7503638411,Booking
0379615533,Mileage Plus
6716717401,IRROPS
3130164625,IRROPS
0628283053,Upgrade
8494438329,IRROPS
1005308706,Baggage
5768148020,Voluntary Cancel
0353296243,Voluntary Change
1185579968,Mileage Plus
4197819436,Upgrade
3332230837,Voluntary Change
8224416310,Voluntary Change
8825032783,Booking
0301703742,IRROPS
8284195628,IRROPS
5627148146,Voluntary Change
3852711805,Other Topics
9401887610,Seating
2494107248,Baggage  
6124053778,IRROPS
6331211006,IRROPS
0551692962,Schedule Change
9323495005,Baggage
4734117428,Voluntary Change
7892510568,IRROPS
6537169019,Baggage
1988650470,Seating
9977254452,Communications
7849794774,Baggage
5164154150,Communications
6230226834,IRROPS
6924559858,Mileage Plus
4177355288,Post-Flight
5225776440,Seating
1780818604,Communications
0804773106,IRROPS
2827552280,Seating
0585450279,Seating
1127652445,Seating
5620150449,Post-Flight
2860992948,Products and Services
8405454974,Communications
6195724978,Baggage
8710409575,Upgrade
1074616535,Baggage
4606411772,Seating
9056495601,IRROPS
1941973656,Voluntary Cancel
7292372539,Mileage Plus
7648858052,Voluntary Change
9507657740,IRROPS
9202475963,Voluntary Cancel
1817738235,Seating
7340925873,Baggage
2321481088,Seating
0538513846,Other Topics
1014442420,IRROPS
4053227788,Voluntary Cancel
5949192163,Baggage
4061801319,IRROPS  
4330868347,Voluntary Change
2398025928,Baggage
1134318443,Voluntary Change
1268079384,Seating
8049055713,IRROPS
1552783814,Mileage Plus
9143855212,Upgrade  
6498786273,Communications
8039662420,IRROPS
3540346759,Mileage Plus
4749111357,Mileage Plus
9909755936,Seating
3671472591,Post-Flight
2294072997,Booking
4721581367,IRROPS
6548324315,Voluntary Change
4718211578,Seating
3578397928,Booking
2444742669,IRROPS
1311575906,Seating
8625016179,IRROPS
3662523298,Voluntary Change
7894531366,Mileage Plus
3699544027,IRROPS
5951570866,Upgrade
5250843836,Voluntary Change
9528055800,Communications
0334714016,Voluntary Change
8318990829,Mileage Plus
8996835090,Seating
7292906929,Communications
8775942129,Post-Flight
9722611999,Communications
4493313696,Traveler Updates
5496842517,Voluntary Change
8355992367,Disability
4010581190,Voluntary Change
8126957533,IRROPS
6377349700,IRROPS
4849452406,Post-Flight
8448692377,IRROPS
7850690745,Post-Flight
6766258476,Voluntary Change
6769268678,IRROPS
2379357774,Seating
8511890807,Products and Services
9123672876,IRROPS
9253918443,IRROPS
3825297585,Voluntary Cancel
2248857526,IRROPS  
6786855685,Voluntary Change
9736015395,IRROPS
8570448512,IRROPS
0768872486,Mileage Plus
1114413645,Seating
8446318048,Voluntary Change
7628102854,Traveler Updates
1483337557,Seating
2079439934,ETC
2403354402,Seating
2799348153,Voluntary Change
4621109381,Post-Flight
7689280452,Voluntary Change
5548365802,Products and Services
4387407503,Voluntary Change
2578301699,Booking
1544516633,Voluntary Cancel
0318406152,Communications
1531122385,Traveler Updates
3034724581,Communications
3014259186,Checkout
5634719248,Upgrade
8239283252,Products and Services
2745549682,Mileage Plus
7952615586,Upgrade
1638700253,Seating
9339019042,Mileage Plus
9702513929,Seating
2023963841,Traveler Updates
5650386514,Voluntary Change
6805589939,Voluntary Change
6408286297,IRROPS
0792091247,Communications
9099346358,Seating
5398963353,Mileage Plus
5994363176,Seating  
9204354628,Traveler Updates
4956243571,IRROPS
1516398098,Voluntary Change
4407911067,Baggage
3210807727,Seating
7467768093,Voluntary Change
2663555104,Voluntary Change
2464569582,Voluntary Change
9499618581,Mileage Plus
9919906352,Post-Flight
3592348662,Voluntary Change
7147284362,Baggage
6188436999,Mileage Plus
5218420080,ETC
9184207684,IRROPS
1219599314,Voluntary Change
6861335087,Voluntary Change
2610265762,Voluntary Change
1948752689,Mileage Plus
9109540789,Seating
7935069740,IRROPS
7052124734,Disability
7285667128,Seating
4761367455,IRROPS
2659586796,Seating
5468206349,ETC
2866800535,Communications
4549931803,Post-Flight
3058326136,Seating
8565305843,Checkout
9681255414,Check-In
5928281569,Seating
0092799303,IRROPS
2904701881,IRROPS
3212053614,Voluntary Change
4836222360,IRROPS
7941982504,Post-Flight
1712010920,Voluntary Change
7160706072,IRROPS
5167512248,Mileage Plus
4477588990,IRROPS
8108134181,Voluntary Cancel
2180418952,IRROPS
2717371338,Checkout
4344539137,Check-In
5672788213,Voluntary Change
7528996968,Traveler Updates
1269438433,Seating
5975339663,Post-Flight
4679632997,Voluntary Change
3027112075,Check-In
8381515499,Voluntary Change
3503433640,IRROPS
5533692642,Baggage
6519985192,Post-Flight
2916483703,Products and Services
8412203910,Products and Services
0835478294,Other Topics
5241906756,Upgrade
7594274628,Mileage Plus
0584748581,IRROPS
8686914657,Seating
8906608388,IRROPS
5368506773,Products and Services
1904454554,Seating
5465420461,Communications  
9410064895,Baggage
0090940813,Voluntary Change
2668455626,Mileage Plus  
2489554843,IRROPS
5247040146,Booking
7062360420,Checkout
1619195173,Mileage Plus
1066232883,Voluntary Change
9355070891,Voluntary Change
9405367101,IRROPS
7256213773,IRROPS
2806391270,IRROPS
7057810916,Voluntary Change
3724896202,Seating
1821104962,Voluntary Change
5288212255,IRROPS
5095777013,Mileage Plus
1121629006,IRROPS
9872293007,Voluntary Change
4288465389,Post-Flight
0929005114,IRROPS
5870864710,IRROPS
8791270995,Post-Flight
6953564204,Communications
4020673143,Other Topics
8761551494,Baggage
4819680557,IRROPS
6337487005,Schedule Change
4853504503,Post-Flight
2399422788,Digital Support
9652272673,Voluntary Change
6104122421,Checkout
3992208981,Voluntary Change
4693917815,IRROPS
3426589427,Checkout
8860109186,Post-Flight
4602459675,Check-In
0283819302,Seating
0157150150,IRROPS
7120692860,Voluntary Change
9802299152,Products and Services
1188854508,Baggage
2154360700,Voluntary Change
9594037037,Post-Flight
5444067458,Baggage
6329832987,IRROPS
3509345337,Voluntary Cancel
0021503877,Products and Services
2566784696,Seating
2417012952,Communications
1326238890,IRROPS
0694064188,Products and Services
9925484689,Mileage Plus
7106951619,Check-In
5091567016,Communications
1451594862,IRROPS
5373108898,IRROPS
2805256664,Mileage Plus
3120161470,Voluntary Change
2278375626,Products and Services
3045279645,Voluntary Change
1664652906,Voluntary Change
0590781573,Post-Flight
2390598494,Seating
3779465979,Communications
2951165935,IRROPS
6186120116,Post-Flight
4981644057,Seating
7118087694,Baggage
4917046895,Booking
4696673132,IRROPS
1291746979,Voluntary Change
3201580661,Products and Services
6166535444,Voluntary Change
0195138636,Other Topics
7443651330,Voluntary Change
4614256522,Mileage Plus
7411479336,Post-Flight
5335345166,Communications
6209574874,Post-Flight
3820570942,Traveler Updates
0980818274,Products and Services
5716595547,Digital Support
3178047856,Seating
1220626721,Mileage Plus
8317275418,IRROPS
1617851646,Baggage
3817473036,Schedule Change
6515645737,Communications
9770426616,IRROPS
3780590711,Voluntary Change
4941738670,IRROPS
1314230162,Voluntary Change
6095454867,Upgrade
9141610576,IRROPS
9964277211,IRROPS
8133129793,IRROPS
3260010923,Checkout
6780129867,Voluntary Change
4129549698,Mileage Plus
3449889509,IRROPS  
8792212476,Products and Services
8919689247,Baggage
3464173777,Disability
9888248349,Products and Services
3189913685,IRROPS
1171591116,Voluntary Change
9222376990,IRROPS
8169746439,Mileage Plus
0610869409,Checkout
9894789954,IRROPS
0293013256,IRROPS
8954046636,IRROPS
1470637342,Products and Services
8009467600,Communications
0784554519,Voluntary Change
3467464179,Check-In
1594682817,Other Topics
9865722399,Baggage
2051983457,Upgrade
6248482763,Digital Support
1238937456,Voluntary Cancel
4018430900,IRROPS
2984835494,ETC
5390686321,Baggage
5353014330,IRROPS
0953744193,IRROPS
9655339637,Upgrade
8027842304,Mileage Plus
9778623836,Voluntary Change
3494008186,Communications
7115295208,Mileage Plus
9977496954,ETC
5270748765,Voluntary Change  
9639033293,IRROPS
0308456041,Seating
6992868477,IRROPS
2354385393,Communications
5045759125,Communications
4897858054,ETC
8943562304,Voluntary Change
1099420144,Communications
2173567560,Communications
3772182911,Seating
0785546487,Voluntary Change
9432642579,Voluntary Change
3424895895,Traveler Updates
4744263226,IRROPS
2713133521,Communications
4404029168,Schedule Change
7657535608,ETC  
5152491847,Voluntary Change
8170571767,Voluntary Cancel
4516784411,Check-In
6725747045,Booking
0887336452,Other Topics
8242962740,IRROPS
8744317543,IRROPS
9865143096,Seating
0820104063,IRROPS
0441316235,Digital Support
0185880838,Communications
1091877106,Upgrade
1726690003,Products and Services
3415207116,IRROPS
3772444280,Voluntary Cancel
4886579600,Post-Flight
7349837931,Voluntary Change
1915969623,Check-In
5416214088,Voluntary Change
0674605017,IRROPS
6935267519,Voluntary Change
6941385510,Upgrade
