call_id,agent_id,agent_tone,customer_tone,average_sentiment,silence_percent_average
1950797305,575131,calm,neutral,0.21,0.53
2692294329,263480,neutral,calm,0,0.05
3059294559,530215,neutral,calm,0,0.19
9261130443,597058,calm,calm,0.06,0.07
3924129694,732843,neutral,frustrated,0,0
2420037394,263480,neutral,neutral,-0.2,0.34
8538374359,698596,calm,angry,0.18,0.27
2676240977,732843,neutral,polite,-0.08,0.22
9047137161,901722,neutral,polite,-0.16,0.15
3813590423,675344,neutral,polite,-0.13,0.45
3675191268,630891,neutral,angry,0,0.07
9438919433,103651,neutral,calm,-0.09,0.14
5675013720,591324,neutral,angry,-0.05,0.22
1802390841,597058,neutral,frustrated,-0.1,0.38
9746717123,597265,frustrated,neutral,-0.36,0.18
1520057527,698596,neutral,neutral,-0.1,0.41
4352197560,805825,neutral,calm,-0.04,0.27
7827390001,717526,neutral,neutral,-0.06,0.26
2335592112,630891,neutral,frustrated,0,0.09
2644421258,575131,neutral,frustrated,-0.08,0.24
4652216178,391052,neutral,polite,0,0.64
4621325587,982131,neutral,polite,0,0.13
2572034460,630891,neutral,neutral,0,0.15
8741824949,597265,calm,frustrated,0.14,0.27
0548804700,901722,calm,frustrated,0.12,0.15
4515772149,630891,neutral,angry,0,0.23
0948406970,897227,calm,polite,0.08,0.23
1117203181,575131,neutral,frustrated,-0.18,0.24
7710051074,782259,frustrated,neutral,-0.31,0.34
8077884381,901722,calm,polite,0.05,0.48
7047451595,732843,neutral,calm,0,0.35
4504012518,980508,neutral,calm,-0.16,0.28
3965279747,982131,calm,neutral,0.05,0.67
3240481814,897227,calm,angry,0.09,0.17
7360225149,575131,calm,calm,0.11,0.28
6738339622,805825,neutral,neutral,-0.07,0.3
0907197781,591778,neutral,neutral,-0.1,0.01
0883030180,263480,neutral,polite,-0.1,0.5
4502258575,391052,neutral,calm,-0.03,0.09
1341203352,575131,neutral,frustrated,0,0.23
0286501110,348998,calm,angry,0.1,0.61
3214831401,732843,calm,neutral,0.1,0.21
6082366862,597265,calm,frustrated,0.01,0.59
1001952324,805825,calm,polite,0.01,0.59
2824772106,897227,neutral,neutral,-0.14,0.24
2790449582,980508,calm,calm,0.09,0.02
2415923823,591778,neutral,polite,-0.07,0.21
0636488560,391052,neutral,calm,-0.14,0.29
5117675222,732843,calm,neutral,0.06,0.62
8933056564,675344,calm,neutral,0.01,0.13
6054990588,980508,calm,neutral,0.06,0.12
5677989682,103651,neutral,angry,-0.13,0.2
6602546729,982131,neutral,neutral,-0.11,0.29
9380934594,630891,neutral,calm,-0.15,0.13
4818038072,591778,neutral,neutral,-0.02,0.11
5187232363,275034,calm,angry,0.04,0.4
7152255094,968346,neutral,frustrated,0,0.24
7436720064,591324,neutral,angry,0,0.36
6599234850,530215,calm,polite,0.05,0.21
0683168873,618490,calm,frustrated,0.16,0.16
4749190645,698596,neutral,calm,-0.06,0.75
9224396546,575131,neutral,polite,-0.06,0.12
2181454589,717526,neutral,polite,0,0.34
6459202172,981776,neutral,angry,-0.07,0.02
1747464186,359050,neutral,frustrated,-0.09,0.22
7724810313,591778,neutral,neutral,-0.03,0.46
9187476897,675344,neutral,frustrated,0,0
2184605570,103651,neutral,polite,0,0.14
1872890133,968346,calm,angry,0.02,0.44
3948157980,630891,calm,angry,0.06,0.14
0188530789,618490,frustrated,angry,-0.31,0.33
3638678982,575131,neutral,neutral,-0.04,0.21
0730578611,675344,calm,neutral,0.09,0.25
7256882275,981776,neutral,neutral,0,0.05
2171796343,668169,neutral,calm,-0.04,0.24
5242603164,263480,neutral,calm,-0.02,0.23
6481282094,591324,neutral,angry,-0.03,0.35
6610596570,897227,calm,polite,0.22,0.32
0702295794,597265,calm,neutral,0.11,0.1
0660802054,348998,neutral,angry,-0.11,0.15
8105756242,901722,,angry,-0.5,0.7
3424654520,575131,neutral,neutral,-0.13,0
0435241233,391052,calm,angry,0.04,0.11
0682113935,675344,neutral,angry,-0.02,0.69
0856700136,530215,calm,frustrated,0.3,0.25
5226602676,618490,neutral,calm,-0.02,0.17
4541056505,717526,neutral,angry,-0.01,0.54
6595382695,981776,neutral,neutral,-0.18,0.31
0278200955,263480,neutral,neutral,-0.05,0.28
4196145291,359050,calm,neutral,0.08,0.62
0329435285,575131,neutral,frustrated,-0.11,0.39
9580806727,698596,calm,frustrated,0.13,0.32
5415272146,968346,frustrated,neutral,-0.27,0.05
7233018292,391052,neutral,frustrated,-0.16,0.37
6169540386,261911,neutral,calm,0,0.6
0885011584,575131,neutral,angry,-0.09,0.31
4485857482,591778,calm,polite,0.14,0.29
4529021239,575131,neutral,frustrated,0,0.41
9617082586,391052,calm,angry,0.04,0.21
8465237076,275034,calm,calm,0.02,0.15
6358379850,968346,calm,frustrated,0.33,0.3
4958048800,595713,neutral,polite,-0.18,0.38
5382052797,103651,neutral,frustrated,-0.02,0.32
5891751337,591324,neutral,calm,-0.12,0.7
1085450357,530215,calm,angry,0.19,0.26
0668557442,618490,neutral,polite,-0.06,0.51
4072221933,805825,calm,neutral,0.1,0.12
8305732743,968346,neutral,polite,-0.03,0.28
2764225673,597058,neutral,angry,-0.12,0.23
5554186231,698596,neutral,frustrated,-0.04,0.54
7515551531,981776,neutral,frustrated,-0.02,0.46
3920474290,675344,neutral,frustrated,-0.06,0.85
7692231580,359050,neutral,neutral,-0.13,0.23
9633723714,668169,neutral,calm,-0.02,0.15
6676476830,261911,neutral,angry,-0.01,0.31
2439790180,422417,neutral,polite,0,0
6125203126,582602,calm,neutral,0.04,0.27
3353624548,855386,calm,angry,0.15,0.59
9194004906,530215,neutral,calm,0,0.31
3718862300,422417,calm,angry,0.05,0.25
0103422271,338544,neutral,neutral,-0.02,0.17
8623406041,367706,calm,angry,0.21,0.04
1371312948,782259,neutral,angry,-0.12,0.17
3997107299,591778,neutral,calm,0,0.09
2216879504,263480,neutral,frustrated,0,0.48
0285065725,968346,neutral,frustrated,-0.2,0.15
9038257149,275034,neutral,frustrated,-0.23,0.05
2308892752,132311,neutral,calm,-0.02,0.21
3822383225,591778,calm,angry,0.07,0.38
2372055992,591324,neutral,angry,-0.03,0.71
9923445616,530215,calm,neutral,0.09,0.26
3853832825,275034,neutral,frustrated,-0.14,0.13
0423927089,805825,frustrated,polite,-0.3,0.05
9632576445,575131,neutral,calm,-0.02,0.11
8258204153,391052,calm,polite,0.33,0
0389038153,968346,neutral,polite,-0.03,0.11
6041969636,595713,neutral,angry,-0.08,0.5
4651451455,698596,calm,neutral,0.02,0.17
6403446536,422417,neutral,angry,-0.02,0.57
8279498414,338544,calm,frustrated,0.38,0.02
0532778936,367706,calm,calm,0.18,0.71
5717584765,302709,neutral,neutral,-0.07,0.27
6756882377,782259,calm,polite,0.08,0.12
8658789390,782259,neutral,calm,-0.17,0.01
2297977547,805825,calm,angry,0.08,0.45
1344215957,591778,calm,angry,0.15,0.17
3692576993,263480,neutral,angry,-0.13,0.04
4481867811,391052,calm,calm,0.03,0.5
4455859161,575131,neutral,angry,-0.07,0.39
4504149959,782259,calm,neutral,0.2,0.52
6084798760,591778,neutral,calm,-0.13,0.58
9144572249,275034,neutral,calm,-0.04,0.09
8800584781,968346,calm,polite,0.12,0.47
1919826013,595713,neutral,calm,-0.23,0.25
7514772537,103651,neutral,angry,-0.05,0.24
7145065142,530215,neutral,angry,-0.03,0.27
9891447990,618490,calm,frustrated,0.15,0.19
5991974094,591324,calm,calm,0.13,0.21
7943669960,275034,neutral,calm,-0.07,0.08
5474602499,530215,calm,angry,0.02,0.18
8497196378,968346,neutral,frustrated,0,0.62
4651654620,618490,neutral,frustrated,-0.07,0.35
0708028678,263480,calm,angry,0.06,0.25
6376932257,782259,calm,frustrated,0.11,0.28
5855794283,782259,calm,calm,0.06,0.38
5980620953,103651,neutral,angry,0,0.09
6081427655,591324,neutral,angry,-0.09,0.24
7329393761,618490,neutral,angry,-0.07,0.32
4230656689,805825,neutral,neutral,0,0.36
6069524952,275034,neutral,polite,-0.24,0.23
7489049690,263480,frustrated,neutral,-0.45,0.22
2454879418,103651,neutral,frustrated,-0.04,0.35
8013610318,805825,neutral,neutral,-0.08,0.27
5327866981,275034,calm,calm,0.07,0.21
5870707772,805825,neutral,neutral,-0.02,0.21
6155086973,263480,calm,neutral,0.02,0.35
6831834722,595713,neutral,frustrated,-0.07,0.19
8540607641,275034,calm,angry,0.06,0.22
6413357232,591324,neutral,polite,-0.05,0.14
5805271176,530215,calm,calm,0.06,0.07
4231613282,597058,calm,angry,0.11,0.8
5122154636,698596,calm,calm,0.1,0.45
4576515975,575131,neutral,calm,-0.06,0.09
2030843135,591778,neutral,angry,-0.01,0.05
4077021824,717526,calm,calm,0.03,0.46
6784068622,391052,neutral,frustrated,0,0.11
1498745705,805825,frustrated,frustrated,-0.31,0.12
2299265362,391052,neutral,angry,-0.1,0.52
7932673067,595713,calm,neutral,0.08,0.51
3921555174,981776,calm,calm,0.29,0.59
6508588720,668169,neutral,frustrated,-0.17,0.11
9543520120,261911,neutral,calm,-0.1,0.02
8534018573,422417,frustrated,polite,-0.27,0.12
5980717462,582602,calm,neutral,0.03,0.33
0158925243,855386,calm,polite,0.03,0.29
1727230884,338544,neutral,calm,-0.05,0.06
9760378097,668169,frustrated,angry,-0.29,0.15
0828744995,422417,neutral,calm,-0.13,0.6
3187686744,591778,neutral,calm,-0.05,0.26
2151195576,591324,calm,frustrated,0.14,0.72
9883558110,782259,neutral,angry,-0.18,0.44
5235050951,263480,calm,frustrated,0.17,0.03
0034669483,595713,neutral,calm,-0.03,0.58
5542401990,698596,calm,calm,0.11,0.7
7938070967,675344,neutral,frustrated,-0.05,0.19
6108195571,717526,calm,neutral,0.08,0.22
2654172924,261911,neutral,angry,0,0.03
3548452528,575131,calm,frustrated,0.03,0.25
5863736552,591778,calm,calm,0.01,0.2
4551442481,263480,neutral,neutral,-0.04,0.26
3886011726,582602,neutral,angry,-0.02,0.19
1277185343,391052,neutral,neutral,-0.06,0.18
5826020006,275034,calm,angry,0.07,0.39
7037230549,103651,neutral,polite,-0.15,0.18
4028473468,591324,neutral,neutral,-0.04,0.61
5738035183,263480,neutral,frustrated,-0.13,0.57
7882990167,530215,neutral,neutral,-0.07,0.28
8195687669,668169,neutral,frustrated,0,0.5
3910294999,805825,frustrated,calm,-0.42,0.12
0290742748,597058,calm,calm,0.06,0.68
2693082906,981776,calm,calm,0.09,0.34
5314369158,261911,neutral,calm,-0.19,0.23
4752717046,855386,neutral,calm,-0.12,0.1
6776029667,338544,frustrated,neutral,-0.35,0.18
0163180110,367706,calm,polite,0.09,0.12
9638804819,391052,neutral,calm,0,0.47
3321897435,132311,calm,polite,0.05,0.08
7751168667,575131,neutral,angry,0,0.38
1641652637,263480,polite,neutral,0.52,0.52
9098380682,595713,calm,frustrated,0.03,0.46
6715232885,391052,calm,neutral,0.11,0.06
2861666925,698596,frustrated,angry,-0.38,0.03
6931036813,717526,neutral,polite,-0.02,0.07
2715633398,302709,neutral,frustrated,-0.09,0.5
2757378450,367706,neutral,calm,-0.15,0.15
6639535636,198686,calm,calm,0.03,0.13
9083667721,575131,calm,frustrated,0.07,0.23
4057195259,275034,frustrated,neutral,-0.28,0.04
3985737026,782259,calm,calm,0.18,0.24
7532493484,698596,neutral,calm,-0.04,0.13
0842551003,591778,neutral,calm,-0.15,0.32
3275364570,263480,neutral,polite,-0.16,0.1
1861489475,275034,neutral,polite,-0.14,0.31
2471034510,717526,neutral,polite,-0.1,0.12
6547152208,805825,calm,neutral,0.02,0.52
5918243221,391052,neutral,neutral,0,0.43
3025996623,263480,calm,angry,0.04,0.04
4005240352,391052,neutral,angry,-0.21,0.23
7911034880,591778,neutral,polite,-0.2,0.4
9426956727,968346,neutral,frustrated,-0.02,0.27
8733309237,675344,neutral,polite,0,0.1
4145357645,782259,calm,frustrated,0.01,0.22
7986472893,675344,calm,calm,0.06,0.63
5603257385,103651,calm,angry,0.06,0.22
6587880884,591324,neutral,neutral,-0.03,0.4
7739602396,575131,calm,angry,0.19,0.19
1127211696,530215,neutral,angry,0,0.57
2990123315,618490,calm,polite,0.18,0.26
1435872024,103651,neutral,angry,-0.1,0.52
5461362158,698596,calm,polite,0.05,0.03
0643736549,717526,neutral,frustrated,-0.19,0.33
9453339505,530215,neutral,calm,-0.04,0.55
3286928848,597058,frustrated,angry,-0.28,0.4
8119318059,981776,neutral,neutral,-0.05,0.52
6043633265,359050,calm,calm,0.26,0.02
2856597530,575131,neutral,frustrated,-0.21,0.38
7003498536,263480,neutral,neutral,0,0.6
4478792398,855386,calm,angry,0.03,0.49
3887407808,275034,neutral,angry,-0.04,0.24
2776350163,668169,neutral,polite,-0.01,0.43
7113569668,968346,neutral,neutral,-0.06,0.11
6101128360,338544,neutral,polite,-0.12,0.1
9731712708,367706,calm,angry,0.09,0.05
2864448383,359050,calm,neutral,0.08,0.23
1971297221,575131,calm,calm,0.11,0.29
1917862638,805825,neutral,calm,0,0.1
9034028023,263480,neutral,neutral,-0.05,0.22
0924722010,275034,neutral,neutral,-0.12,0.47
0319420947,591324,calm,calm,0.1,0.86
4404525456,618490,calm,calm,0.06,0.5
0064096542,805825,neutral,polite,-0.24,0.11
9399254286,591778,neutral,calm,0,0
6074391307,782259,neutral,calm,0,0.34
0604380941,591778,neutral,neutral,-0.11,0.41
7169429164,275034,neutral,neutral,0,0.42
7853092233,805825,calm,polite,0.06,0.29
7156660556,275034,neutral,frustrated,0,0.04
3801137798,595713,neutral,calm,-0.15,0.58
9516746572,805825,neutral,angry,-0.18,0.35
2780111064,275034,neutral,polite,-0.11,0.16
4253263483,591324,calm,polite,0.12,0.17
1440273548,968346,calm,angry,0.02,0.44
8409017263,530215,neutral,neutral,0,0.44
1969949225,618490,calm,neutral,0.12,0.33
1754888977,597058,calm,polite,0.07,0.58
0428735643,698596,neutral,calm,-0.18,0.25
7250284674,717526,neutral,angry,-0.14,0.06
9189580086,275034,neutral,polite,-0.09,0.54
7173790896,591324,neutral,calm,-0.15,0.35
9308805060,595713,frustrated,calm,-0.35,0.3
4841081878,530215,neutral,angry,-0.17,0.38
2791612454,805825,calm,frustrated,0.08,0.44
6486663574,981776,neutral,neutral,-0.06,0.65
3000442641,263480,neutral,polite,-0.13,0.12
3744886880,595713,neutral,polite,-0.04,0.12
6720866431,391052,neutral,frustrated,-0.18,0.23
3220443251,805825,neutral,angry,0,0
4971396013,591778,calm,polite,0.32,0.46
4814962857,968346,calm,frustrated,0.12,0.28
9163716226,618490,frustrated,calm,-0.26,0
4879599775,338544,neutral,calm,-0.1,0.49
9327691303,597058,neutral,calm,-0.16,0.1
4809152944,698596,neutral,calm,-0.2,0.2
1854796433,717526,neutral,frustrated,-0.02,0.09
2286954658,263480,frustrated,angry,-0.36,0.09
8114251147,275034,neutral,neutral,0,0.29
3855353099,359050,neutral,angry,0,0.4
7271956721,618490,neutral,calm,-0.04,0.35
9386543291,422417,neutral,calm,-0.11,0.08
0081750981,367706,angry,calm,-0.7,0.34
6056326631,668169,neutral,angry,-0.16,0.37
3076240822,132311,neutral,calm,-0.14,0.26
2014666497,968346,neutral,angry,-0.11,0
1029488272,302709,calm,polite,0.06,0.38
5478192495,261911,neutral,frustrated,-0.04,0.44
6063647175,198686,neutral,frustrated,-0.08,0.37
5281293150,266799,neutral,polite,-0.11,0.35
3086327657,178998,calm,frustrated,0.04,0.21
0722713902,731015,neutral,frustrated,-0.13,0.07
1880375724,816533,calm,frustrated,0.05,0.22
4991328141,265196,calm,polite,0.15,0.08
8148795282,981776,neutral,frustrated,-0.08,0.2
3693583388,432687,neutral,frustrated,-0.01,0.34
3931343471,668841,calm,polite,0.07,0.37
3441181884,359050,neutral,angry,-0.1,0.07
7314963204,459044,neutral,frustrated,0,0.68
0786641483,668169,neutral,angry,-0.07,0.12
3910358854,672758,neutral,polite,-0.08,0.51
8498255586,981779,neutral,angry,0,0.54
0027604476,743011,neutral,angry,-0.07,0
2204872222,959023,neutral,calm,-0.16,0.38
8718187641,803198,neutral,angry,-0.07,0.48
2517171678,855652,neutral,polite,-0.09,0.21
6845338169,178998,frustrated,angry,-0.43,0.02
9764461520,981776,neutral,polite,0,0.05
2678687169,731015,frustrated,neutral,-0.27,0.54
4985687137,816533,calm,neutral,0.11,0.45
7471136256,265196,neutral,calm,-0.15,0.51
2368687648,743011,frustrated,calm,-0.26,0.13
4483166381,942082,calm,calm,0.12,0.37
5936842846,432687,calm,angry,0.05,0.72
7577291592,855386,neutral,neutral,-0.12,0.1
4320830835,367706,calm,neutral,0.15,0.02
5579448543,132311,neutral,angry,-0.13,0.24
4031240626,855652,neutral,polite,-0.21,0.05
4694326097,526945,neutral,polite,-0.01,0.23
6615108565,175269,neutral,calm,-0.25,0.25
2759780269,422417,calm,angry,0.1,0.5
5932492704,743011,calm,polite,0.09,0.35
0107047501,355086,neutral,angry,-0.13,0.28
6448543524,342279,calm,neutral,0.05,0.33
3283538412,855386,calm,neutral,0.14,0.04
4738279747,367706,neutral,calm,-0.16,0.53
5591276377,437196,neutral,neutral,0,0.19
8459699431,266799,calm,angry,0.07,0.16
5302478826,855652,calm,calm,0.04,0.14
3988777483,570067,calm,frustrated,0.09,0.59
3195139938,367706,calm,frustrated,0.25,0.55
9219089059,459044,neutral,neutral,-0.16,0.43
4594053188,855386,neutral,polite,-0.17,0.18
6757630773,432687,calm,polite,0.06,0.51
5882906614,855652,calm,frustrated,0.06,0.29
6857376942,526945,neutral,frustrated,0,0.06
2681449526,437196,calm,calm,0.06,0.35
7880333484,796927,neutral,neutral,-0.07,0.11
6333110267,888140,neutral,calm,-0.17,0.22
8748634434,835105,neutral,polite,-0.12,0.02
5559437254,855386,neutral,frustrated,-0.07,0.2
9837590498,668841,calm,neutral,0.11,0.23
2153385855,942082,calm,calm,0.03,0.27
6335273589,198686,neutral,polite,0,0.28
9535408255,981779,neutral,frustrated,-0.01,0.16
1164117904,367706,calm,calm,0.04,0.34
7371527378,132311,angry,neutral,-0.57,0.44
1370302672,743011,neutral,angry,-0.11,0.08
3293050724,526945,calm,neutral,0.36,0.35
8742416096,355086,neutral,polite,-0.06,0.23
7466046057,582602,neutral,neutral,-0.16,0.46
8950907275,459044,neutral,angry,0,0.03
0274575336,731015,neutral,frustrated,-0.11,0.15
4395126120,265196,neutral,frustrated,-0.02,0.55
5875512257,668841,neutral,neutral,-0.02,0.21
2258288969,796927,neutral,angry,-0.04,0.47
3628292557,835105,neutral,neutral,-0.09,0.46
4353377795,178998,calm,polite,0.14,0.17
6665246193,432687,calm,angry,0.01,0.02
4387126955,459044,neutral,calm,-0.01,0.05
3842984310,672758,neutral,polite,-0.12,0.16
5212059059,266799,frustrated,angry,-0.3,0.1
6273048952,731015,neutral,angry,0,0.12
3961231661,816533,neutral,calm,-0.17,0.13
5206093240,178998,neutral,polite,-0.01,0.2
5533518703,855386,neutral,calm,-0.14,0.05
2688108941,432687,neutral,polite,0,0.16
2126571154,743011,neutral,frustrated,-0.08,0.35
3315578254,731015,neutral,frustrated,-0.04,0.28
5767580231,855386,neutral,neutral,0,0.39
4650723248,367706,calm,neutral,0.04,0.25
2521510807,132311,neutral,frustrated,-0.01,0.03
2582123607,198686,neutral,polite,-0.07,0.17
7654171499,266799,calm,polite,0.14,0.41
2625936126,338544,calm,frustrated,0.01,0.09
3265332699,367706,calm,frustrated,0.13,0.37
6935377351,132311,neutral,frustrated,0,0.27
5927831425,198686,calm,polite,0.05,0.21
2390178078,582602,calm,neutral,0.04,0.05
6547319893,132311,calm,neutral,0.25,0.02
6036993977,582602,neutral,neutral,0,0.1
5156149869,855386,neutral,neutral,-0.11,0.47
8752676526,582602,neutral,polite,-0.13,0.07
0318258864,338544,neutral,frustrated,0,0.46
2091844629,367706,neutral,calm,-0.14,0.38
8926908338,582602,neutral,frustrated,-0.03,0.39
4015345675,338544,neutral,calm,-0.24,0.21
8276831272,132311,neutral,calm,-0.07,0.14
2705297866,302709,neutral,polite,-0.12,0.74
1210921161,198686,neutral,frustrated,-0.04,0.46
6653435426,132311,calm,polite,0.06,0.22
1288383350,266799,neutral,polite,-0.14,0.69
7204991096,855386,calm,angry,0.1,0.21
1479852194,855386,neutral,polite,0,0.1
6684342714,855386,neutral,calm,0,0.21
9615395796,338544,neutral,calm,-0.06,0.19
2196676789,367706,neutral,frustrated,-0.02,0.19
1841847373,582602,neutral,frustrated,0,0.02
1582130968,855386,frustrated,polite,-0.31,0.18
7552285714,582602,calm,calm,0.03,0.4
0772354613,855386,neutral,angry,-0.1,0.22
8235215184,132311,neutral,polite,-0.06,0.12
5904433774,302709,calm,frustrated,0.02,0.32
1933119288,855386,neutral,polite,-0.17,0.11
0063129838,338544,calm,polite,0.07,0.12
7987427295,367706,neutral,angry,-0.14,0.54
4212236513,582602,calm,neutral,0.07,0.31
0356935525,198686,neutral,polite,-0.1,0.39
8335990506,302709,frustrated,angry,-0.31,0.04
2185175516,302709,calm,polite,0.1,0.12
8106366868,198686,neutral,angry,-0.06,0.57
4756596668,266799,neutral,frustrated,-0.07,0.22
0549666278,178998,calm,neutral,0.01,0.78
7797354860,731015,neutral,angry,-0.09,0.43
0488133637,816533,neutral,calm,-0.16,0.18
8147670619,731015,neutral,neutral,-0.04,0.39
9871189171,198686,neutral,polite,-0.02,0.07
6456578239,265196,neutral,frustrated,-0.2,0.52
3542079540,432687,neutral,polite,-0.13,0.35
4139693526,198686,neutral,angry,-0.15,0.04
1827006637,432687,neutral,angry,-0.08,0.49
4787015239,265196,neutral,polite,0,0.32
4604377774,198686,neutral,angry,-0.24,0.33
9816425835,265196,calm,neutral,0.1,0.09
7252865791,265196,neutral,angry,-0.11,0.2
4241188213,432687,neutral,polite,-0.15,0.41
3505352144,266799,calm,angry,0.03,0.11
9217266281,178998,calm,polite,0.08,0.06
3259273901,265196,neutral,angry,0,0.23
6699503228,266799,calm,frustrated,0.05,0.67
9256112410,178998,calm,neutral,0.07,0.06
6767742840,816533,calm,angry,0.1,0.11
6401834511,265196,calm,calm,0.11,0.16
2656399760,266799,neutral,frustrated,-0.06,0.58
7099176202,178998,calm,polite,0.14,0.18
3796667995,816533,neutral,frustrated,-0.14,0.16
4116605835,265196,frustrated,neutral,-0.3,0.37
5148465920,266799,calm,calm,0.12,0.2
6058854567,178998,neutral,calm,0,0.13
6095955818,266799,neutral,polite,-0.11,0.27
0185877426,266799,calm,calm,0.01,0.3
9928830900,178998,neutral,neutral,-0.06,0.18
2772870709,178998,calm,polite,0.06,0.26
0389497995,178998,calm,neutral,0.13,0.15
0023319059,793137,neutral,calm,-0.23,0.4
4046239522,266799,neutral,neutral,-0.19,0.44
7185188312,355086,calm,calm,0.03,0.51
2520269458,942082,calm,frustrated,0.04,0.17
6830658903,526945,neutral,angry,-0.05,0.2
6298232480,175269,calm,frustrated,0.05,0.02
6975562008,319947,frustrated,calm,-0.32,0.29
1181994438,342279,neutral,frustrated,0,0.65
5611232225,764745,frustrated,angry,-0.3,0.22
6235196482,796927,calm,calm,0.04,0.21
9257358821,376294,neutral,calm,-0.07,0.12
2459919611,764745,neutral,calm,0,0.26
0557912233,176703,neutral,neutral,-0.09,0.25
0644361544,963118,neutral,frustrated,-0.15,0.07
9031198126,519057,calm,calm,0.05,0.05
8018597374,158319,neutral,frustrated,0,0.28
9635967066,488324,neutral,neutral,0,0.31
6085804198,721730,calm,calm,0.03,0.37
2717760413,817160,neutral,polite,-0.02,0.08
1427305389,957331,calm,polite,0.05,0.48
7004214758,964561,frustrated,neutral,-0.27,0.07
3874158476,878048,frustrated,frustrated,-0.36,0.42
7605754096,274746,neutral,calm,-0.14,0.34
2175447070,828869,calm,angry,0.05,0.32
1035142483,758927,neutral,polite,-0.13,0.12
0099244043,524049,calm,calm,0.13,0.51
3538490885,922729,neutral,neutral,-0.06,0.29
9313825360,915618,neutral,neutral,0,0.28
1365250095,825827,neutral,frustrated,0,0.31
9440349985,788537,neutral,calm,-0.02,0.11
1032148660,499403,neutral,polite,-0.19,0.25
3955356062,131036,neutral,calm,0,0.02
2265449583,289402,calm,polite,0.12,0.09
6956203566,814752,neutral,neutral,-0.12,0.03
7847485343,462743,neutral,frustrated,-0.15,0.48
2956138099,215457,calm,polite,0.26,0.4
7289513774,436472,neutral,calm,-0.13,0.34
0211857979,153460,calm,frustrated,0.01,0.44
7499630680,607742,calm,frustrated,0.07,0.11
7180055969,600666,neutral,neutral,-0.06,0.25
4136836241,376343,neutral,frustrated,-0.06,0.56
9001894483,619806,,neutral,-0.5,0.12
3471387371,369972,neutral,polite,-0.11,0.16
6496758595,663804,neutral,polite,-0.08,0.61
0412896335,645129,neutral,neutral,-0.03,0.29
2079913775,696673,calm,calm,0.1,0.28
5667135335,192245,neutral,angry,-0.07,0.28
4182910513,819946,calm,angry,0.1,0.6
7126804612,782403,neutral,calm,-0.07,0.56
0999121501,349957,neutral,frustrated,0,0.09
0082020704,391212,calm,angry,0.45,0.17
7436182369,880532,neutral,polite,-0.06,0.36
0848054559,290097,calm,polite,0.17,0.24
4650750265,926550,calm,calm,0.09,0.58
7570363524,390819,neutral,angry,-0.02,0.04
2720542646,293576,neutral,neutral,0,0.09
2726714289,715813,neutral,calm,-0.14,0.13
5068061992,784648,neutral,angry,-0.13,0
5980369528,422969,neutral,angry,-0.15,0.14
0219111219,686999,neutral,calm,-0.11,0.51
0693781614,882260,neutral,polite,-0.1,0.23
5609744461,149315,calm,polite,0.1,0.16
8733330453,251287,calm,frustrated,0.07,0.06
9355314335,542034,neutral,neutral,-0.04,0.55
5304427157,757349,neutral,neutral,-0.09,0.58
5512689606,931734,calm,angry,0.12,0.05
2697702258,965878,neutral,calm,-0.09,0.19
7497288532,594957,neutral,neutral,0,0.54
8810895197,204674,calm,polite,0.19,0.44
2404332926,347606,calm,angry,0.04,0.73
5620205780,171021,neutral,neutral,-0.15,0.19
8420454126,126555,neutral,calm,-0.18,0.51
8641295033,537208,neutral,calm,-0.13,0.16
6170351978,901589,calm,frustrated,0.26,0.36
6134789035,233571,neutral,polite,0,0.03
6058680381,181820,neutral,polite,-0.14,0.2
3543266943,852493,calm,angry,0.22,0.04
3742376445,633922,neutral,angry,0,0.14
6758390724,719115,neutral,calm,-0.07,0.21
3319043950,309976,neutral,frustrated,-0.05,0.61
1538651168,250675,neutral,angry,-0.17,0.08
7598466565,213093,neutral,angry,-0.08,0.19
9988850140,519294,calm,angry,0.14,0.19
9460253662,910145,neutral,frustrated,-0.1,0.41
7566393500,544771,calm,calm,0.03,0.67
2381663510,937806,neutral,angry,-0.2,0.38
9494195534,860774,neutral,calm,0,0.34
8942221558,305039,frustrated,neutral,-0.27,0.45
7555045262,119952,neutral,polite,0,0.53
7825749045,342345,calm,neutral,0.1,0.29
1132420025,641379,neutral,polite,0,0.23
5976634045,357288,calm,polite,0.17,0.2
4741453527,418145,neutral,angry,-0.06,0.26
2342480225,887241,neutral,angry,-0.03,0.1
1597473266,537146,neutral,angry,-0.22,0.11
2224179082,731717,neutral,frustrated,-0.04,0.05
7356298595,388661,calm,polite,0.07,0.06
9070807238,938715,neutral,neutral,-0.02,0.26
1900825385,792482,neutral,frustrated,0,0.43
3967807361,418648,neutral,angry,-0.24,0.38
1913797067,496568,neutral,angry,0,0.43
1101214623,436160,neutral,neutral,-0.16,0.48
8197551606,470164,neutral,calm,-0.05,0.3
4085653019,749671,neutral,polite,-0.1,0.13
2579064674,308266,calm,neutral,0.03,0.3
3488457228,822981,neutral,frustrated,-0.02,0.4
4817889436,414690,calm,angry,0.05,0.43
1658499437,208992,neutral,frustrated,-0.07,0.14
2637708223,822981,neutral,polite,-0.1,0.24
1063962114,610271,neutral,angry,-0.04,0.44
3558880677,208992,calm,frustrated,0.22,0.51
2503184068,822981,neutral,angry,-0.11,0.53
4106416499,136010,neutral,angry,0,0.13
